,Date,Amount,Token,Amount2,Token2,,USD,$ / token,Type,Defi,Notes,Current Classifications,Wallet,Txhash,Sender,Receiver
FALSE,"Feb 1, 2021 12:00 PM",-8.98670454,WBTC,,,1,,,,,,,BCAP Fund,0x20c3fffac1f545ddb6e0024b6db2bcafca32c7fca6af2f7aadb93036ca006207,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Feb 1, 2021 12:00 PM",,,,,,,,,,,,BCAP Fund,0xc606ace8e9c429d359b221128e61a2d52e113098eb9be35b0d8704196b6ac879,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3472A5A71965499acd81997a54BBA8D852C6E53d
FALSE,"Feb 1, 2021 12:00 PM",8.9123168,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x20c3fffac1f545ddb6e0024b6db2bcafca32c7fca6af2f7aadb93036ca006207,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Feb 1, 2021 11:57 AM",47.13566198,BADGER,,,1,,,,,,,BCAP Fund,0xad6ae0dfac9161b2b9444a9b3f82f1b2a72e8dc6b141d035493320fcea7cea35,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Feb 1, 2021 11:57 AM",0.05141979,DIGG,,,2,,,,,,,BCAP Fund,0xad6ae0dfac9161b2b9444a9b3f82f1b2a72e8dc6b141d035493320fcea7cea35,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Feb 1, 2021 11:56 AM",-8.53273887,crvRenWSBTC,,,1,,,,,,,BCAP Fund,0x76fa3497cfec6b349fac3fc3e46c25f4101ae75f5e09aa71ed02230e863e16be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Feb 1, 2021 11:56 AM",8.61626987,WBTC,,,2,,,,,,,BCAP Fund,0x76fa3497cfec6b349fac3fc3e46c25f4101ae75f5e09aa71ed02230e863e16be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Feb 1, 2021 11:51 AM",-303.3625,SDT,,,1,,,,,,,BCAP Fund,0x36dbfcc0f3ae6a8b85a2cb855edc8f50cd6766711190fedfac4606e665b908da,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Feb 1, 2021 11:51 AM","2,586.213924",USDC,,,2,,,,,,,BCAP Fund,0x36dbfcc0f3ae6a8b85a2cb855edc8f50cd6766711190fedfac4606e665b908da,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Feb 1, 2021 11:49 AM",-8.51759837,sdcrvRenWSBTC,,,1,,,,,,,BCAP Fund,0x10f67eb6d32903716ad18d7fc5682fdafb26137c7bd9978332bf967e8350ff0b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Feb 1, 2021 11:49 AM",146.15456169,SDT,,,,,,,,,,BCAP Fund,0x170e6607c86e3f114fc05667bc135b94e03e7458fd31c298f324423fd9c3466a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Feb 1, 2021 11:49 AM",8.51759837,crvRenWSBTC,,,2,,,,,,,BCAP Fund,0x10f67eb6d32903716ad18d7fc5682fdafb26137c7bd9978332bf967e8350ff0b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Feb 1, 2021 11:47 AM",157.207931,SDT,,,1,,,,,,,BCAP Fund,0x8a2e503220849b9ab59c568050badffa2a01d7bc94e12e55d0130ec9843f2c7c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Feb 1, 2021 11:47 AM",7.70435796,sdcrvRenWSBTC,,,2,,,,,,,BCAP Fund,0x8a2e503220849b9ab59c568050badffa2a01d7bc94e12e55d0130ec9843f2c7c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 29, 2021 7:43 PM",-5.9134,FARM,,,1,,,,,,,BCAP Fund,0xacf55ca40d8055d7d86401f6881fbfa14be97e76427b85db8180b0d7e8522ef7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:43 PM",0.02769494,WBTC,,,2,,,,,,,BCAP Fund,0xacf55ca40d8055d7d86401f6881fbfa14be97e76427b85db8180b0d7e8522ef7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:42 PM",-54.0293,BADGER,,,1,,,,,,,BCAP Fund,0xfb53f79ceb5b9787602505dbb564a70a246c87f9a3174dcf6c68fcbac46ea313,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:42 PM",-0.0357,DIGG,,,1,,,,,,,BCAP Fund,0xaf2046e4d813d3010be98548f5059d475c104115654b477fa55861caf39a2802,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:42 PM",,,,,,,,,,,,BCAP Fund,0xfa3b5bd0a8a56add045ec5730719a308321a1ac8eba39212079a98cf04d4c419,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xa0246c9032bC3A600820415aE600c6388619A14D
FALSE,"Jan 29, 2021 7:42 PM",0.04193825,WBTC,,,2,,,,,,,BCAP Fund,0xfb53f79ceb5b9787602505dbb564a70a246c87f9a3174dcf6c68fcbac46ea313,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:42 PM",0.02791561,WBTC,,,2,,,,,,,BCAP Fund,0xaf2046e4d813d3010be98548f5059d475c104115654b477fa55861caf39a2802,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:37 PM",-437.5545,SDT,,,1,,,,,,,BCAP Fund,0x02003129894b0b2bbd99646f037c046829722fb429daebb536b843984187de0e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:37 PM",54.02924958,BADGER,,,1,,,,,,,BCAP Fund,0xb52c8a6cc2c735267b8e047c18ca003b5b4dc0ceb9598edbde5acc0f2a61ad97,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 29, 2021 7:37 PM",2.60900868,FARM,,,,,,,,,,BCAP Fund,0x0f37582ec6db32df0a1c3fa3199243be161fef8e8bee3186712f19485867818d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Jan 29, 2021 7:37 PM",3.30440873,FARM,,,,,,,,,,BCAP Fund,0x063f24b26f25842a28c98956586deea39e5d557ccde91059538271b0a7397da3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6B4e1E0656Dd38F36c318b077134487B9b0cf7a6
FALSE,"Jan 29, 2021 7:37 PM",0.11059223,WBTC,,,2,,,,,,,BCAP Fund,0x02003129894b0b2bbd99646f037c046829722fb429daebb536b843984187de0e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 29, 2021 7:37 PM",0.0357446,DIGG,,,2,,,,,,,BCAP Fund,0xb52c8a6cc2c735267b8e047c18ca003b5b4dc0ceb9598edbde5acc0f2a61ad97,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 29, 2021 7:31 PM",,,,,,,,,,,,BCAP Fund,0xf210601234d8adcf182b3ad41a35d8aab422638460a4ddfb6c109d639a300c81,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F
FALSE,"Jan 29, 2021 7:31 PM",76.33847814,SDT,,,,,,,,,,BCAP Fund,0x76d33887c509cc4e89543b114102e0260eb446d0053fcecf41fd797640779b2b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 29, 2021 7:28 PM",79.55177602,SDT,,,,,,,,,,BCAP Fund,0x1d89fa44ca94cf5ff607f03e39cb7ec38d177254f6757f3b54dab11f34c7c302,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 28, 2021 12:03 PM",-0.0561,DIGG,,,1,,,,,,,BCAP Fund,0xb0ae085048c02fb539aab2cc958fbe22bbdd91de63bf6dfa7dd804addb1a3e20,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 28, 2021 12:03 PM",,,,,,,,,,,,BCAP Fund,0xd99a5fb4a13e48c3a8adbdfe8294c2acf39b3a4fd198f2442d20887b16118cc9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x798D1bE841a82a273720CE31c822C61a67a601C3
FALSE,"Jan 28, 2021 12:03 PM","2,303.705296",USDC,,,2,,,,,,,BCAP Fund,0xb0ae085048c02fb539aab2cc958fbe22bbdd91de63bf6dfa7dd804addb1a3e20,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 28, 2021 11:59 AM",-70.4653,BADGER,,,1,,,,,,,BCAP Fund,0xd81104db99cf97cae6e72d11040683daf601237d8885cc94ced51703a0e9d888,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 28, 2021 11:59 AM","1,986.736431",USDC,,,2,,,,,,,BCAP Fund,0xd81104db99cf97cae6e72d11040683daf601237d8885cc94ced51703a0e9d888,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xDef1C0ded9bec7F1a1670819833240f027b25EfF
FALSE,"Jan 28, 2021 11:58 AM",,,,,,,,,,,,BCAP Fund,0xdc83f7904c60b8cf43c1ff98111b0038790ad9eb80d5792cd5482a6aedd23959,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x3472A5A71965499acd81997a54BBA8D852C6E53d
FALSE,"Jan 28, 2021 10:51 AM",70.46537067,BADGER,,,1,,,,,,,BCAP Fund,0x338ecab9ecab05f42d5a42979df45048c25a8f78303b2c0a5218998d24b02e7d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 28, 2021 10:51 AM",0.05461859,DIGG,,,2,,,,,,,BCAP Fund,0x338ecab9ecab05f42d5a42979df45048c25a8f78303b2c0a5218998d24b02e7d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 28, 2021 10:48 AM",97.58484343,SDT,,,,,,,,,,BCAP Fund,0xfcff2ed24aa8b2d4124eaa00afaee7ac7722ee63d0dd53cdcb19df17b66be6e7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 28, 2021 10:47 AM",184.07654267,SDT,,,,,,,,,,BCAP Fund,0x4a7093cbedf58c2ad3379922634b57e34653b88ea91a3efe7f1575958c46bc36,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 26, 2021 4:22 PM",-282.46375624,SDT,,,,,,,,,,BCAP Fund,0xd70a71948b0aae42757c25238446362b74769375868acc097a67eea992dc7b83,0x0197ABe48f0a9826D10F44DaD7050f26586Eb9bA,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56
FALSE,"Jan 26, 2021 3:54 PM",,,,,,,,,,,,BCAP Fund,0x8ef85cd4cb7863d37cb00295be26f873f9eaf7d6df0cb17bd08f4492d032800b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F
FALSE,"Jan 26, 2021 3:52 PM",80.44703319,SDT,,,,,,,,,,BCAP Fund,0x09fe8baa4460a4957ed097631cb8d8882edaba0d1d544b805fc503214115b3a7,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 26, 2021 3:52 PM",202.01961173,SDT,,,,,,,,,,BCAP Fund,0x9df5eb0be61d2f35b170c66af1b38c84e0d31457b9d9b7cf4a1619a476dd88de,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 25, 2021 11:33 AM",-0.74429516,crvRenWSBTC,,,1,,,,,,,BCAP Fund,0xd2d1a15e8e83197c9155d81fbf577a665953ff58668393fafe3b3d72e4bbe601,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 25, 2021 11:33 AM",0.74429516,sdcrvRenWSBTC,,,2,,,,,,,BCAP Fund,0xd2d1a15e8e83197c9155d81fbf577a665953ff58668393fafe3b3d72e4bbe601,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 25, 2021 11:32 AM",-0.75798825,WBTC,,,1,,,,,,,BCAP Fund,0xa7952fcc48f2db32872cc9bc243900961fef9458369e08c91642e38ee44347c0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Jan 25, 2021 11:32 AM",-0.06894526,crvRenWSBTC,,,1,,,,,,,BCAP Fund,0x462ef08770047ea22dda8274a006610408e29fd9be7827e38ec41d1a045c92bc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 25, 2021 11:32 AM",0.7516704,crvRenWSBTC,,,2,,,,,,,BCAP Fund,0xa7952fcc48f2db32872cc9bc243900961fef9458369e08c91642e38ee44347c0,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Jan 25, 2021 11:32 AM",0.06894526,sdcrvRenWSBTC,,,2,,,,,,,BCAP Fund,0x462ef08770047ea22dda8274a006610408e29fd9be7827e38ec41d1a045c92bc,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 25, 2021 11:29 AM",-265.42308884,SDT,,,1,,,,,,,BCAP Fund,0xd5ea081e525b12b83e4fe731a2289f690c55e8def00ac21d848c6845d62e001c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 11:29 AM",0.07190555,WBTC,,,2,,,,,,,BCAP Fund,0xd5ea081e525b12b83e4fe731a2289f690c55e8def00ac21d848c6845d62e001c,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 11:27 AM",,,,,,,,,,,,BCAP Fund,0xefb56fbefbb58beb44e738960cf22211388ee2b877cd5e3a7f7521f1aa4a6c5a,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F
FALSE,"Jan 25, 2021 11:21 AM",265.42308884,SDT,,,,,,,,,,BCAP Fund,0xe4c7fde7abcf5e686b2ff9f32c712c8bcf0f3c3a1ee56653eaa2b1a217644a3f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 25, 2021 11:09 AM",-145.21573452,FARM,,,1,,,,,,,BCAP Fund,0x0871427216768361d0925d7febeef2308a40f00a0a6bdd764b252f314fb97f41,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 11:09 AM",0.52357183,WBTC,,,2,,,,,,,BCAP Fund,0x0871427216768361d0925d7febeef2308a40f00a0a6bdd764b252f314fb97f41,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 11:07 AM",143.30670061,FARM,,,,,,,,,,BCAP Fund,0xf24804552e2933539369e7631e5f812bd053880563bc313f0c2248e8a25d21b2,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x25550Cccbd68533Fa04bFD3e3AC4D09f9e00Fc50
FALSE,"Jan 25, 2021 11:01 AM",,,,,,,,,,,,BCAP Fund,0x58793f9b0f12cac4b3d07ba2e58bca0344ebc681661ce85a601cc8bf6785042b,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xC78fA2aF0cA7990bB5FF32C9A728125BE58cf247
FALSE,"Jan 25, 2021 10:58 AM",-0.05648943,DIGG,,,1,,,,,,,BCAP Fund,0x8264847b320e9f345c9d45cd21bfeb906484dc90044bcdba6472f8ad6729c9ed,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 10:58 AM",,,,,,,,,,,,BCAP Fund,0xbbcf30b50ffa27196e6a1dc7a8ba4b01cc624f1101c2f3753e4c4d2edde9b8ec,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x798D1bE841a82a273720CE31c822C61a67a601C3
FALSE,"Jan 25, 2021 10:58 AM",0.14399916,WBTC,,,2,,,,,,,BCAP Fund,0x8264847b320e9f345c9d45cd21bfeb906484dc90044bcdba6472f8ad6729c9ed,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 10:57 AM",-153.14981774,BADGER,,,1,,,,,,,BCAP Fund,0xaf7731f7b0f02df0dbaf814c18bdb2209073502255d12fd268bad79927a3a4d3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 10:57 AM",0.09041726,WBTC,,,2,,,,,,,BCAP Fund,0xaf7731f7b0f02df0dbaf814c18bdb2209073502255d12fd268bad79927a3a4d3,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x111111125434b319222CdBf8C261674aDB56F3ae
FALSE,"Jan 25, 2021 10:55 AM",153.14981774,BADGER,,,1,,,,,,,BCAP Fund,0x4fb05386ea70d625240ee3a8f6a2765b6f9c67b958a04c252bd925f4f5019bec,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 25, 2021 10:55 AM",0.05648943,DIGG,,,2,,,,,,,BCAP Fund,0x4fb05386ea70d625240ee3a8f6a2765b6f9c67b958a04c252bd925f4f5019bec,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x660802Fc641b154aBA66a62137e71f331B6d787A
FALSE,"Jan 25, 2021 9:52 AM","-233,471.15127054",sd3Crv,,,,,,,,,,BCAP Fund,0x788da593fd2f62bbfe19d38ed9df7999a1d3d615d47f40441bf699131ba1367e,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 25, 2021 9:52 AM",,,,,,,,,,,,BCAP Fund,0x1c19d01a75fb34a55d70d8839e155b327014548c6fc2d8fbf76bc58696d3e27d,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB17640796e4c27a39AF51887aff3F8DC0daF9567
FALSE,"Jan 25, 2021 8:24 AM","-233,471.15127054",3Crv,,,1,,,,,,,BCAP Fund,0x975877a8114e1db45842c0d21f7153f92ebb331875e5e1038ad554d2a690c059,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB17640796e4c27a39AF51887aff3F8DC0daF9567
FALSE,"Jan 25, 2021 8:24 AM","233,471.15127054",sd3Crv,,,2,,,,,,,BCAP Fund,0x975877a8114e1db45842c0d21f7153f92ebb331875e5e1038ad554d2a690c059,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xB17640796e4c27a39AF51887aff3F8DC0daF9567
FALSE,"Jan 25, 2021 8:22 AM","-353,671.17393859",FARM-yDAI+yUSDC+yUSDT+yBUSD,,,,,,,,,,BCAP Fund,0xd449052f0b25af8d6a0e817a216c210c4fd51ee762de39e2b7c22ea3191b454f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x093C2ae5E6F3D2A897459aa24551289D462449AD
FALSE,"Jan 24, 2021 2:06 PM",,,,,,,,,,,,BCAP Fund,0x6303f33b8fdd55da3f1c87733bd648797cb736d11e6fd6efce893a921cf7ae77,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490
FALSE,"Jan 24, 2021 1:54 PM",-7.70435796,sdcrvRenWSBTC,,,,,,,,,,BCAP Fund,0xcefd1e893fe98d9a2d2bd9be959f308e0437d223680664708c11610391aa343f,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xfEA5E213bbD81A8a94D0E1eDB09dBD7CEab61e1c
FALSE,"Jan 24, 2021 1:51 PM",-7.70435796,crvRenWSBTC,,,1,,,,,,,BCAP Fund,0xad9c4a6c708030c729aa331b029474372ef3e16625ec27c163f0b48490d2ae05,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 24, 2021 1:51 PM",-6.96248963,renBTC,,,1,,,,,,,BCAP Fund,0x29d65ac1cbc91b75fc9c0d64d8c87cd94899b720842f91b0605faa35e9f974be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Jan 24, 2021 1:51 PM",,,,,,,,,,,,BCAP Fund,0x45798105d0802a1b89a391f9694ea130608950cd0a6b239fd2065db2b26518b1,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 24, 2021 1:51 PM",,,,,,,,,,,,BCAP Fund,0x6fff681211f84046de8d0443bad0062a5b9b5aec4f4e377b53f5cd44160c7015,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x075b1bb99792c9E1041bA13afEf80C91a1e70fB3
FALSE,"Jan 24, 2021 1:51 PM",,,,,,,,,,,,BCAP Fund,0x367c516d1e83adcaca7d1b3487c140b2d7c6c6912c00cef3758cd34e4c199881,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xEB4C2781e4ebA804CE9a9803C67d0893436bB27D
FALSE,"Jan 24, 2021 1:51 PM",7.70435796,sdcrvRenWSBTC,,,2,,,,,,,BCAP Fund,0xad9c4a6c708030c729aa331b029474372ef3e16625ec27c163f0b48490d2ae05,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x24129B935AfF071c4f0554882C0D9573F4975fEd
FALSE,"Jan 24, 2021 1:51 PM",-0.88948414,WBTC,,,2,,,,,,,BCAP Fund,0x29d65ac1cbc91b75fc9c0d64d8c87cd94899b720842f91b0605faa35e9f974be,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x7fC77b5c7614E1533320Ea6DDc2Eb61fa00A9714
FALSE,"Jan 24, 2021 1:49 PM",-6.92206386,tbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0xdd5fb377fce37abd3b7908f5f3a99335e7f8b211a671f7c85a9be94e21653b27,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Jan 24, 2021 1:49 PM",6.96248963,renBTC,,,2,,,,,,,BCAP Fund,0xdd5fb377fce37abd3b7908f5f3a99335e7f8b211a671f7c85a9be94e21653b27,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xaa82ca713D94bBA7A89CEAB55314F9EfFEdDc78c
FALSE,"Jan 24, 2021 1:48 PM",,,,,,,,,,,,BCAP Fund,0x3eb05a5c12fb2bbb0ba943b159e1c41b023692aa36a31dc690f27e18cd4c36e4,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x64eda51d3Ad40D56b9dFc5554E06F94e1Dd786Fd
FALSE,"Jan 24, 2021 1:47 PM",-6.90352117,btbtc/sbtcCrv,,,1,,,,,,,BCAP Fund,0x1efccaa1829ae510c0c2fd0990ecbdea2cd0825d5760cb81b5f23da759c45cc9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Jan 24, 2021 1:47 PM",6.92206386,tbtc/sbtcCrv,,,2,,,,,,,BCAP Fund,0x1efccaa1829ae510c0c2fd0990ecbdea2cd0825d5760cb81b5f23da759c45cc9,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xb9D076fDe463dbc9f915E5392F807315Bf940334
FALSE,"Jan 24, 2021 1:46 PM",6.90352117,btbtc/sbtcCrv,,,,,,,,,,BCAP Fund,0x780df294861482720ea1b23c44a058c2b6dfefa3a9c0509b798772bbe8f21a66,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x085A9340ff7692Ab6703F17aB5FfC917B580a6FD
FALSE,"Jan 24, 2021 1:45 PM",,,,,,,,,,,,BCAP Fund,0x73e792cbc2127e870593184b83cd165cb00e24912ebb649c599f982a89aca107,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599
FALSE,"Jan 24, 2021 1:33 PM","-235,506.919792",USDC,,,1,,,,,,,BCAP Fund,0x718fb7581dd6c62c1825fe42d3d023be9fe1a844e484be4e82cf126f2245d9f5,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7
FALSE,"Jan 24, 2021 1:33 PM",,,,,,,,,,,,BCAP Fund,0x494818c51582a82cb70ad06503ed3088e0c2d6e96ab9b47394a9094d66111707,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7
FALSE,"Jan 24, 2021 1:33 PM",,,,,,,,,,,,BCAP Fund,0xe5e0d3af5658976e2e38bc6c95be8358c44a6c3ebe280dc4036575fd453208b8,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48
FALSE,"Jan 24, 2021 1:33 PM","233,471.15127054",3Crv,,,2,,,,,,,BCAP Fund,0x718fb7581dd6c62c1825fe42d3d023be9fe1a844e484be4e82cf126f2245d9f5,0x7224D1965F85572750A7BfB6845759DE52A8B76A,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7
